number,value,datetime_start,datetime_complete,duration,params_alpha-eval,params_alpha-train,params_batch-size,params_eps-eval,params_eps-train,params_lambda-actions-eval,params_lambda-actions-train,params_lambda-frames-eval,params_lambda-frames-train,params_learning-rate,params_n-epochs,params_n-frames,params_radius-gw,params_rho,params_ub-actions,params_ub-frames,params_weight-decay,state
750,0.5440354853868484,2025-03-03 08:42:02.924387,2025-03-03 08:43:43.262271,0 days 00:01:40.337884,0.2336840440354747,0.41457141099680944,8,0.0010153165624243712,0.0794295008372719,0.01782861912140799,0.0918064689347254,0.02775870028384516,0.03183307997951258,0.00826907230896974,29,21,0.05309192746432148,0.10675190249663216,False,False,1.0088423500566384e-06,COMPLETE
751,0.551815429329872,2025-03-03 08:43:43.282025,2025-03-03 08:45:24.862091,0 days 00:01:41.580066,0.2193498228079939,0.40341595657166146,8,0.005152548340119202,0.036926889004574144,0.02982956427609893,0.07829379849321051,0.031948543666835784,0.023902327628935863,0.006381340133041687,28,20,0.035281105807133485,0.09974508915205046,False,False,1.4185708931134307e-06,COMPLETE
752,0.6144677847623825,2025-03-03 08:45:24.881857,2025-03-03 08:47:09.115022,0 days 00:01:44.233165,0.749712098341546,0.20198125486589108,8,0.03843404958167284,0.07215290689626552,0.04686909305803145,0.061634181387937303,0.020660476002462395,0.018525188683774004,0.010526765363551117,29,21,0.03841417016825149,0.11880650542716324,False,False,1.1391499440669854e-06,COMPLETE
753,0.5344948172569275,2025-03-03 08:47:09.134947,2025-03-03 08:48:48.529084,0 days 00:01:39.394137,0.2514767458107597,0.42488907515863933,8,0.010900260020267154,0.08254880616976337,0.02749839276199901,0.08984346882267637,0.02722642664526238,0.022216039378913192,0.005044623917245378,27,20,0.03645566418276925,0.11287428603418923,False,False,1.4958240387394806e-06,COMPLETE
754,0.74008566737175,2025-03-03 08:48:48.548802,2025-03-03 08:50:32.035388,0 days 00:01:43.486586,0.21218660603495987,0.3883693335853211,8,0.002795968288192941,0.07474476417298946,0.031442085095811666,0.08850103330310045,0.02364915842001639,0.016065622040256355,0.012448041887969158,29,19,0.03424657253107306,0.12311815255374971,False,False,1.2830033998970013e-06,COMPLETE
755,0.5400225907564163,2025-03-03 08:50:32.055295,2025-03-03 08:52:15.732097,0 days 00:01:43.676802,0.23123848344952563,0.445879998955049,8,0.007575963365337195,0.07694317488627517,0.03425446676569347,0.09269401878298769,0.029316557219058376,0.020558953413777895,0.008015472286215325,29,19,0.04316844071960524,0.10178366119599275,False,False,1.130159404513345e-06,COMPLETE
756,0.5293066978454589,2025-03-03 08:52:15.751851,2025-03-03 08:53:59.104424,0 days 00:01:43.352573,0.24188052666980284,0.4129607571328396,8,0.004623433977605037,0.07183278000686437,0.0475878487650418,0.0873322323079509,0.025834156397424597,0.024542089084027496,0.014351620210029628,29,20,0.040078247753335634,0.13372341319711317,False,False,1.5796544038245336e-06,COMPLETE
757,0.5440354853868484,2025-03-03 08:53:59.124756,2025-03-03 08:55:37.675131,0 days 00:01:38.550375,0.22190150267923367,0.3974275937821062,8,0.0010708211737519232,0.08043676407464258,0.03505880573733562,0.09046145875752817,0.02254655864990746,0.01851613735604618,0.007055811116385581,27,21,0.034459653035116826,0.10623545944316366,False,False,1.300023068804071e-06,COMPLETE
758,0.5690830826759339,2025-03-03 08:55:37.695155,2025-03-03 08:57:20.335742,0 days 00:01:42.640587,0.2104715317156624,0.3797460455326982,8,0.05409637526734089,0.07353034675987813,0.028780312076220407,0.08410940770221738,0.020323504621950185,0.0279494377483042,0.009365006611009379,28,19,0.03731861694739913,0.11112952383636544,False,False,1.1371874518214625e-06,COMPLETE
759,0.6270961701869964,2025-03-03 08:57:20.356624,2025-03-03 08:58:59.947507,0 days 00:01:39.590883,0.25945559426706233,0.3402169859568588,8,0.006056344901609267,0.0779775111701006,0.024199632779925873,0.09374154759664705,0.024284551552905126,0.02223333187044186,0.005599047823491626,27,20,0.029555535140157636,0.09801446425379247,False,False,1.452722243594684e-06,COMPLETE
760,0.7667175740003586,2025-03-03 08:58:59.967352,2025-03-03 09:00:44.003465,0 days 00:01:44.036113,0.22918644491475348,0.3675150574613513,8,0.00294026234412918,0.0754423935164132,0.03284581464426901,0.08609245919768271,0.027247330255661825,0.025675840672734884,0.011699633550360083,29,22,0.03379116301832698,0.11671841396867016,False,False,1.0020051405662497e-06,COMPLETE
761,0.708565166592598,2025-03-03 09:00:44.023956,2025-03-03 09:02:27.423092,0 days 00:01:43.399136,0.2442272739707785,0.40684642035648166,8,0.003974055793491287,0.07370417461428953,0.046552740660008717,0.08989699478511153,0.02949353942964811,0.016850101689052724,0.004855385968835664,29,20,0.03634028943832494,0.1257454475722569,False,False,5.472905973440623e-05,COMPLETE
762,0.6134166777133943,2025-03-03 09:02:27.443909,2025-03-03 09:04:09.424289,0 days 00:01:41.980380,0.2198214346201448,0.38876610487876423,8,0.009054005104182654,0.0767115950430745,0.028861999619578072,0.09570182440819774,0.025210699887098897,0.014548736349074184,0.006613871163582315,28,19,0.03224511187768952,0.09241606937566609,False,False,1.7303914163150911e-06,COMPLETE
763,0.7218947499990463,2025-03-03 09:04:09.445322,2025-03-03 09:05:36.121657,0 days 00:01:26.676335,0.2375071507273599,0.4278314186021625,8,0.002611217547992819,0.0799656116626082,0.03145389185576108,0.09235366124137168,0.03185350346301074,0.019999673260161045,0.008840372754298473,23,23,0.027324055015721382,0.1088032313486679,False,False,1.2777601600479789e-06,COMPLETE
764,0.5442882180213928,2025-03-03 09:05:36.152372,2025-03-03 09:07:17.538157,0 days 00:01:41.385785,0.25240418765507566,0.30041551551079937,8,0.0010067394806590852,0.04597256730227388,0.035524182046688876,0.09769971999075297,0.022160992583083267,0.02221548981721156,0.007434153554973146,29,21,0.03962552725737846,0.10256444121243605,False,False,1.1529608343484647e-06,COMPLETE
765,0.643951204419136,2025-03-03 09:07:17.558392,2025-03-03 09:08:55.866263,0 days 00:01:38.307871,0.20672488256659532,0.35442784711799497,8,0.006026146262944456,0.07160205960186469,0.025568341191392834,0.0942161452817688,0.027304347779399458,0.018923101864274327,0.005330134762174681,26,19,0.030179468170990043,0.11896353952724471,False,False,1.5487358354050016e-06,COMPLETE
766,0.5359695971012115,2025-03-03 09:08:55.886645,2025-03-03 09:10:36.294518,0 days 00:01:40.407873,0.20024603829422663,0.3966908592134685,8,0.08169960496012023,0.07895558181796583,0.048674154941795014,0.08080514605774353,0.03407620426417401,0.023551618275754367,0.018057733105355106,27,20,0.03506667277601368,0.13122212608012718,False,False,1.006447161503421e-06,COMPLETE
767,0.5720630377531052,2025-03-03 09:10:36.314637,2025-03-03 09:12:08.396737,0 days 00:01:32.082100,0.22822867175249456,0.41572388935398075,8,0.004333509968561502,0.07420856203371964,0.04687980800856719,0.09126818622890287,0.020775817891316835,0.020828573495991137,0.00632324269908192,29,19,0.0383536087545086,0.11436279405139758,True,False,1.3523614911283189e-06,COMPLETE
768,0.5440354853868484,2025-03-03 09:12:08.417118,2025-03-03 09:13:50.698515,0 days 00:01:42.281397,0.21630306692935347,0.3753147951867298,8,0.0010188838329922597,0.08218322292123603,0.03315171527735419,0.08927233950671463,0.0838946482339423,0.026880310136629688,0.00996690901630833,29,20,0.033039254664648625,0.12201671042793279,False,False,3.077482566395171e-05,COMPLETE
769,0.5333717852830887,2025-03-03 09:13:50.718706,2025-03-03 09:15:42.160591,0 days 00:01:51.441885,0.2336404595319916,0.36294686058411346,8,0.0069154009991797185,0.07569032383963623,0.029923226594253612,0.09663423726018706,0.023994528596181494,0.018046570069455918,0.007948846209397701,30,21,0.035986500666247104,0.10707933756406011,False,False,1.874514657884307e-06,COMPLETE
770,0.5656754553318024,2025-03-03 09:15:42.181214,2025-03-03 09:17:07.640614,0 days 00:01:25.459400,0.24761636397373502,0.38034247199200255,8,0.0871166566238262,0.07695468855336848,0.04504375104108966,0.09444837119877239,0.030364545572718137,0.02918384329829491,0.013366520008669046,22,19,0.031252929151140765,0.0990465884589455,False,False,1.277945273076569e-06,COMPLETE
771,0.5417413175106048,2025-03-03 09:17:07.662084,2025-03-03 09:18:49.567681,0 days 00:01:41.905597,0.7194300877172923,0.4071118612935998,8,0.004195311462724756,0.0712481746353342,0.03644316076460995,0.08304858242242415,0.026388375646933686,0.012257568950426487,0.004415782861184121,28,20,0.029268026431206667,0.11333638463503286,False,False,1.6790104547352855e-06,COMPLETE
772,0.7972938239574432,2025-03-03 09:18:49.588145,2025-03-03 09:20:30.947034,0 days 00:01:41.358889,0.26650212525831196,0.43414169064440333,8,0.0031410478216867483,0.0736787266532812,0.048921346001707756,0.0873302683496302,0.028661247175895115,0.01606525033396867,0.006033687051795076,28,18,0.04224468065194933,0.1396862069471027,False,False,1.1298873071779766e-06,COMPLETE
773,0.5377571225166321,2025-03-03 09:20:30.967794,2025-03-03 09:22:21.641931,0 days 00:01:50.674137,0.22034350836456879,0.39326180046693016,8,0.005456236574429731,0.07829816183132413,0.030831051956410102,0.0935997112384629,0.03911684056188182,0.024440552084434526,9.134011166173727e-05,30,20,0.03358675985250478,0.09613155922020775,False,False,1.4862849115363574e-06,COMPLETE
774,0.6388324141502381,2025-03-03 09:22:21.662524,2025-03-03 09:24:00.887066,0 days 00:01:39.224542,0.20015829679230485,0.41642925681283294,8,0.007974171840126987,0.07584558503503844,0.034201279838586736,0.091473190692381,0.02427838500048669,0.021439361359198696,0.008926166962771981,27,19,0.04690491567700383,0.1065598676713072,False,False,1.1426004429216186e-06,COMPLETE
775,0.5793599635362625,2025-03-03 09:24:00.907514,2025-03-03 09:25:44.535608,0 days 00:01:43.628094,0.23632364273806603,0.33171887545964257,8,0.04156635871726207,0.08019648152735417,0.027046696444300803,0.09594979059050145,0.01998839510409163,0.03359780022547442,0.005057973538653029,29,21,0.03759652998288125,0.12857090625719772,False,False,1.0054125146247088e-06,COMPLETE
776,0.7422839343547821,2025-03-03 09:25:44.556039,2025-03-03 09:27:35.141243,0 days 00:01:50.585204,0.2259922949457811,0.34661576899839414,8,0.002583633458689093,0.07178884108150922,0.04534218427822814,0.09835455724789345,0.022672962742500254,0.01970916522705012,0.010817435101408871,30,18,0.026065980164673656,0.11925503579534638,False,False,1.3655510394524198e-06,COMPLETE
777,0.5312385350465774,2025-03-03 09:27:35.162351,2025-03-03 09:29:25.924287,0 days 00:01:50.761936,0.21071264196980174,0.38554176451345273,8,0.004912948422954547,0.08228377925679056,0.03243065156884437,0.058020819940509546,0.026374752682246545,0.02300131102878787,0.007201011516163613,30,17,0.03521409192857667,0.1114586905208151,False,False,1.2753302029729827e-06,COMPLETE
778,0.6185067266225814,2025-03-03 09:29:25.945239,2025-03-03 09:31:03.244871,0 days 00:01:37.299632,0.25337184099702853,0.4019820089508476,8,0.0026315627738066594,0.01439285044971194,0.047171412831986045,0.08584648135715538,0.028530258959961113,0.01741113134499084,0.005862866767362133,26,19,0.0317371624829629,0.10293512880985992,False,False,1.6706170847504126e-06,COMPLETE
779,0.5297290772199631,2025-03-03 09:31:03.265890,2025-03-03 09:32:54.367733,0 days 00:01:51.101843,0.2386733529461844,0.3639636904850208,8,0.006546961183917743,0.07367328669757947,0.043861173513097894,0.09283847761762216,0.03662262624856526,0.0252775791505632,0.008036880009812192,30,20,0.03946386245936387,0.09197669319778534,False,False,1.981375297405072e-06,COMPLETE
780,0.5493836641311646,2025-03-03 09:32:54.388320,2025-03-03 09:34:37.151517,0 days 00:01:42.763197,0.22164435218024864,0.3721730164963272,8,0.001010245154895658,0.07797343975339353,0.04929510673939762,0.08842363709364076,0.024734078188086414,0.014140313177434416,0.004320915707370648,29,18,0.028426220626829424,0.12461899698465036,False,False,1.000755945810248e-06,COMPLETE
781,0.5400859832763671,2025-03-03 09:34:37.172103,2025-03-03 09:36:27.884269,0 days 00:01:50.712166,0.21092239613615776,0.42241395308755497,8,0.013436207670384288,0.051551414080782135,0.035697674740957815,0.09020107774745793,0.030867790474204577,0.02020848634697977,0.011720570437504399,30,19,0.03354659262601461,0.11508945966744624,False,False,1.46593647298e-06,COMPLETE
782,0.7650393903255462,2025-03-03 09:36:27.904810,2025-03-03 09:38:18.384307,0 days 00:01:50.479497,0.22826243863501058,0.39221631880421537,8,0.004196278433863483,0.07566072739431327,0.038072372880882756,0.09564832080709507,0.021861792651627195,0.009175860985972464,0.009204276650112682,30,20,0.03670221762263492,0.10800772144560125,False,False,1.235739871034226e-06,COMPLETE
783,0.6567977994680404,2025-03-03 09:38:18.404780,2025-03-03 09:39:24.956893,0 days 00:01:06.552113,0.2631887069108205,0.38344863682677655,8,0.0027291325434166576,0.07297915145763106,0.029059221626379046,0.09820276458034888,0.026840692959034174,0.02227836632577019,0.006297947775528109,15,6,0.041137820998232176,0.13545700069332822,False,False,1.1588284055447875e-06,COMPLETE
784,0.6476527124643325,2025-03-03 09:39:24.977878,2025-03-03 09:41:04.868232,0 days 00:01:39.890354,0.24614990574550033,0.4097940227042479,8,0.005584038911986004,0.07921465431797994,0.031080650063621103,0.09178249959658365,0.019872802644569598,0.018354598607529186,0.005008820103382154,27,21,0.030937336663865188,0.10188549353705686,False,False,1.441679521405831e-06,COMPLETE
785,0.5859230667352676,2025-03-03 09:41:04.889549,2025-03-03 09:42:27.612784,0 days 00:01:22.723235,0.21983678467562026,0.3148679317032748,8,0.008872608936321554,0.07720763781791719,0.04628972692185508,0.09986253889366646,0.0651511559287225,0.027598345905959557,0.007238266225485584,21,19,0.03486374379676028,0.12235630713864834,False,False,1.7358732082658e-06,COMPLETE
786,0.6080305486917496,2025-03-03 09:42:27.634011,2025-03-03 09:44:00.462974,0 days 00:01:32.828963,0.23982967046863068,0.27326554571376144,8,0.0026346628779853054,0.07530701147045823,0.03312783296382254,0.09448856705255629,0.028758822580274266,0.03154681716856288,0.013836796576411297,29,20,0.03771006019897374,0.09807748268951902,True,False,1.2829452399772515e-06,COMPLETE
787,0.6587107807397842,2025-03-03 09:44:00.483561,2025-03-03 09:45:51.178307,0 days 00:01:50.694746,0.21270037621502266,0.35275621804797536,8,0.0047844927305972,0.07134412698770723,0.049295022191334005,0.08924875660696382,0.033280556327629454,0.01568686129894853,0.01020641883870234,30,22,0.0330325521307706,0.11142724638754774,False,False,1.00005082852414e-06,COMPLETE
788,0.6527884572744369,2025-03-03 09:45:51.199055,2025-03-03 09:47:41.385846,0 days 00:01:50.186791,0.2728560444009724,0.401963293947436,8,0.006718500669699317,0.08074098003065833,0.04361322633107307,0.09277997408906223,0.023318936088181606,0.021245230667687902,0.005836372183903665,30,18,0.035529834528442744,0.11733322582840582,False,False,8.241622810123398e-05,COMPLETE
789,0.5910270363092422,2025-03-03 09:47:41.407053,2025-03-03 09:48:51.479394,0 days 00:01:10.072341,0.23412703684343572,0.37098493621422857,8,0.0010049065041561483,0.07418226776823704,0.020125313509806814,0.09630286524677674,0.02530864901758639,0.02373115668731693,0.008168387853491098,17,19,0.030456875559005458,0.12781188549980968,False,False,1.547287606442206e-06,COMPLETE
790,0.7761219352483749,2025-03-03 09:48:51.500198,2025-03-03 09:50:42.183405,0 days 00:01:50.683207,0.25316658652790225,0.43826686377820384,8,0.0038330914884234196,0.07767537171608688,0.05116955328267297,0.08452661871124934,0.027574834463685007,0.019544538894341417,0.004402350835173548,30,21,0.044701466822112366,0.10719282188306163,False,False,1.1253558922011252e-06,COMPLETE
791,0.79140145778656,2025-03-03 09:50:42.204850,2025-03-03 09:52:26.362926,0 days 00:01:44.158076,0.2261670929821122,0.3935373745088975,8,0.002645631162736089,0.07006663104555079,0.02650686485840381,0.09065012048690432,0.0217854008959485,0.025352600606303528,0.007331137385012896,29,20,0.03224182691058005,0.1435833579125958,False,False,1.9053186475158587e-06,COMPLETE
792,0.6748180449008941,2025-03-03 09:52:26.383620,2025-03-03 09:54:19.715650,0 days 00:01:53.332030,0.20952560459338873,0.3813876898973855,8,0.007310774443884777,0.07620465729679231,0.046900496104782925,0.09379128485639174,0.030248961718560303,0.017446894002892066,0.005141415196347222,30,5,0.038949368438351215,0.08950750381538254,False,False,1.355560741399748e-06,COMPLETE
793,0.5371059209108353,2025-03-03 09:54:19.748710,2025-03-03 09:55:57.408084,0 days 00:01:37.659374,0.2000319191724762,0.4206641850703035,8,0.0047840969243513045,0.07355691954796975,0.03625251562951946,0.08798138912329241,0.05607914942870494,0.021618623550093342,0.009974870665322565,26,17,0.028508960000405426,0.10246501622858316,False,False,1.1617927748879312e-06,COMPLETE
794,0.5440354853868484,2025-03-03 09:55:57.430527,2025-03-03 09:57:35.712769,0 days 00:01:38.282242,0.22826899710780563,0.4052650286000434,8,0.0010414247293310955,0.005748890199324182,0.030313351677597748,0.09779217285864544,0.019408247547578177,0.02965231774390453,0.006416831849702659,27,20,0.03445212779480692,0.09559741841652653,False,False,1.5771799859911438e-06,COMPLETE
795,0.6188135027885437,2025-03-03 09:57:35.733660,2025-03-03 09:58:49.497995,0 days 00:01:13.764335,0.2438797635645476,0.36244325228757773,8,0.0038174640273178637,0.08209939917722327,0.05329999820294064,0.0953433022564958,0.02553788562868102,0.023314326033761854,0.011469841630740626,19,19,0.03695031994933101,0.11433837689436772,False,False,1.3004759481884992e-06,COMPLETE
796,0.6266009420156479,2025-03-03 09:58:49.518953,2025-03-03 10:00:40.369771,0 days 00:01:50.850818,0.21523220384216532,0.3922851203015652,8,0.010377208974870943,0.07859632919620295,0.041701860078986394,0.0919803460289535,0.02372942949256703,0.019389605569595562,0.008378789987035073,30,18,0.032528169802975064,0.12175956283391512,False,False,1.1233514563418242e-06,COMPLETE
797,0.7651480168104172,2025-03-03 10:00:40.391402,2025-03-03 10:02:21.363324,0 days 00:01:40.971922,0.23500244885226587,0.37769695127252506,8,0.002673671024895505,0.07204897299542073,0.03281081847066841,0.08672368960199871,0.031632365276799676,0.02659250279055251,0.004132392311900641,28,19,0.04051300344908793,0.10834053215043539,False,False,8.95717865226567e-06,COMPLETE
798,0.5399089485406875,2025-03-03 10:02:21.384886,2025-03-03 10:04:05.019468,0 days 00:01:43.634582,0.21982354969461837,0.3503329826013602,8,0.005879123737420864,0.07483776432194086,0.04811992728947332,0.0489167817585488,0.027940775445346067,0.016665056793703063,0.015008051030844217,29,20,0.025261513254225584,0.1321869951234369,False,False,1.4054514063000486e-06,COMPLETE
799,0.834755253791809,2025-03-03 10:04:05.040421,2025-03-03 10:05:55.620488,0 days 00:01:50.580067,0.2595507771769452,0.41042318056223953,8,0.0027672433064259263,0.08048025981778374,0.044351820111347216,0.0828835304999865,0.025706796776289696,0.014199565368144406,0.006725685545347335,30,21,0.035937905897028485,0.10161281663649353,False,False,1.7633765222378455e-06,COMPLETE
800,0.6475896090269089,2025-03-03 10:05:55.642158,2025-03-03 10:07:20.622872,0 days 00:01:24.980714,0.2593240641687465,0.4304402280174713,8,0.004367036355746781,0.08336498870089475,0.043854827804402495,0.08114065104644098,0.022078288918331898,0.010034882451461976,0.005482436355758759,22,21,0.03811883558723636,0.09504103379202748,False,False,2.1656038764184103e-06,COMPLETE
801,0.5534887194633484,2025-03-03 10:07:20.643756,2025-03-03 10:09:11.109937,0 days 00:01:50.466181,0.2538259497651614,0.42068704964559633,8,0.007851869766827852,0.0807109417109138,0.040280833727905724,0.08407760104769192,0.01793928905006435,0.011840709780941806,0.009216905776273591,30,22,0.04254207794093025,0.1003034822161384,False,False,1.0046521818096855e-06,COMPLETE
802,0.56205413043499,2025-03-03 10:09:11.130832,2025-03-03 10:11:02.915800,0 days 00:01:51.784968,0.27239185304842123,0.4113274131834212,8,0.06921536204232603,0.08213820094715116,0.04349289741520564,0.08290344146661517,0.02386246448709444,0.01402149240058471,0.0003723965124743999,30,21,0.03615700716574082,0.10383665877394649,False,False,1.6625561389338501e-06,COMPLETE
803,0.5440354853868484,2025-03-03 10:11:02.936801,2025-03-03 10:12:45.741162,0 days 00:01:42.804361,0.22773341428412358,0.4115749331043915,8,0.0010571981616105592,0.07991660012526373,0.044541488682726164,0.08283428596943206,0.012859353361957409,0.01281126944788788,0.00718908556807126,29,22,0.039324631839418124,0.09283034045632438,False,False,1.1387010052901708e-06,COMPLETE
804,0.6213290601968766,2025-03-03 10:12:45.762962,2025-03-03 10:14:37.014775,0 days 00:01:51.251813,0.21113529078120474,0.4466753577268164,8,0.00566180642484663,0.0831020503846495,0.041290566413186854,0.08119546450817078,0.020483328755016503,0.01465492800201234,0.004557049474486332,30,21,0.036363147821979164,0.10036573575565194,False,False,1.4255572198965836e-06,COMPLETE
805,0.5400910973548889,2025-03-03 10:14:37.036705,2025-03-03 10:16:04.959525,0 days 00:01:27.922820,0.24160610826486528,0.40113695154210516,8,0.002794213207292921,0.07956642148739851,0.044606009072152356,0.08526583083912123,0.025888330613827983,0.012046527055848986,0.011330267078687424,27,21,0.03070272738938333,0.10904860582532067,True,False,1.5833143064393718e-05,COMPLETE
806,0.6272167861461639,2025-03-03 10:16:04.980979,2025-03-03 10:17:55.476680,0 days 00:01:50.495701,0.2224246515754743,0.42345651795245665,8,0.004449274784527633,0.0783013769076777,0.04602546007197422,0.07822161902967484,0.023441186355243747,0.01392800104296928,0.02161548703513636,30,21,0.03458074763319738,0.09048597857892939,False,False,1.2590707032632742e-06,COMPLETE
807,0.5574866890907287,2025-03-03 10:17:55.497908,2025-03-03 10:19:39.435183,0 days 00:01:43.937275,0.23424161157253803,0.4044588871878133,8,0.07600945359609766,0.08101360087507757,0.03766418677471682,0.0769038371898559,0.025522319571069405,0.016164631869785152,0.0061363388748037,29,21,0.0410776707900956,0.11225821034607412,False,False,1.5408584974540224e-06,COMPLETE
808,0.7897088348865509,2025-03-03 10:19:39.456698,2025-03-03 10:21:20.664217,0 days 00:01:41.207519,0.21154799462531376,0.43381288651286654,8,0.002914537392191158,0.07698727819597606,0.041994338987294225,0.0796892695729351,0.022074312857798976,0.015609055246628454,0.008244709389468084,28,20,0.03806980010136422,0.1034196837855817,False,False,1.223613791116838e-06,COMPLETE
809,0.533900710940361,2025-03-03 10:21:20.685248,2025-03-03 10:23:11.492414,0 days 00:01:50.807166,0.258637475193409,0.41555165210869577,8,0.006467469100751552,0.07958474572757678,0.03388173010927591,0.08653051982275131,0.016016851200830257,0.0184088851891567,0.005089125220651509,30,22,0.032900416923235885,0.10551498266411283,False,False,1.8851823072766258e-06,COMPLETE
810,0.8669407308101654,2025-03-03 10:23:11.514219,2025-03-03 10:25:01.791705,0 days 00:01:50.277486,0.22501516818771283,0.39706092446854657,8,0.0026782652659955255,0.07740391194610391,0.02905679945763217,0.08611477827231155,0.0505080845653956,0.01721567558287827,0.0039320387609810235,30,20,0.027781123769530847,0.09805604028442727,False,False,1.1235500467674707e-06,COMPLETE
811,0.5449152946472168,2025-03-03 10:25:01.812935,2025-03-03 10:26:52.415641,0 days 00:01:50.602706,0.2474578320127305,0.39842525906834314,8,0.0010252063084214894,0.08271941872685766,0.02469920799239266,0.08439378684432144,0.04874224966502657,0.013916518965816804,0.0037725782137368064,30,21,0.02462676082617081,0.08398587063190413,False,False,1.433290320408521e-06,COMPLETE
812,0.6448385179042816,2025-03-03 10:26:52.437219,2025-03-03 10:28:44.319585,0 days 00:01:51.882366,0.20008756933106325,0.4076284751303372,8,0.0046156242779008694,0.0806750934785164,0.028080759951077023,0.08247985950891483,0.050538154780564976,0.010827792291114297,0.0036600224912928373,30,20,0.023730259165183884,0.0884772706794285,False,False,1.6507990301101336e-06,COMPLETE
813,0.620582115650177,2025-03-03 10:28:44.340927,2025-03-03 10:30:28.276418,0 days 00:01:43.935491,0.23203723638224108,0.4234342111558985,8,0.009127589914475492,0.07881584727180735,0.02708155368452559,0.08566017336195438,0.052386494821368805,0.015836977915657992,0.0028641861445141657,29,20,0.02835074761205154,0.09526812225984807,False,False,1.3522480777646943e-06,COMPLETE
814,0.5982512325048446,2025-03-03 10:30:28.299034,2025-03-03 10:32:18.753495,0 days 00:01:50.454461,0.2644014100978591,0.39314622051620224,8,0.0010598785674300509,0.07794606393928327,0.028387721620920438,0.08348402381299044,0.05303325671487173,0.017357066771633504,0.00335108645971323,30,21,0.027893412385718554,0.09828792543799544,False,False,1.2608008890465396e-06,COMPLETE
815,0.717993625998497,2025-03-03 10:32:18.774940,2025-03-03 10:34:02.453210,0 days 00:01:43.678270,0.24106718165547433,0.4134229432603612,8,0.0038782377878733686,0.08241518683769998,0.022513629302953524,0.085278208926532,0.04419678448328913,0.01672105699581164,0.003933987827377639,29,20,0.027260608056774674,0.0946641921248331,False,False,1.5926844852066144e-06,COMPLETE
816,0.529959899187088,2025-03-03 10:34:02.474316,2025-03-03 10:35:53.276861,0 days 00:01:50.802545,0.223468068735156,0.397709842123589,8,0.006954058649941173,0.07699079212592436,0.030691205872351718,0.08704227647008836,0.09250248936204195,0.015810053255945436,0.004339298089934773,30,20,0.02535234180814282,0.0991617253076626,False,False,1.1469799057373124e-06,COMPLETE
817,0.6369490087032318,2025-03-03 10:35:53.299536,2025-03-03 10:37:33.594247,0 days 00:01:40.294711,0.6405672052070718,0.38787118102450885,8,0.0026031475909116964,0.0804857213528984,0.029910857836884422,0.08159276017818785,0.050336708299169836,0.01210949857585596,0.004771065913590361,27,21,0.029708705378493957,0.10341136316269015,False,False,1.4461153063080818e-06,COMPLETE
818,0.6134814947843551,2025-03-03 10:37:33.615943,2025-03-03 10:39:24.798655,0 days 00:01:51.182712,0.24844700966493663,0.4336285380254727,8,0.005278994949058041,0.0784719701606111,0.024224836421690342,0.0876535713873638,0.05231409623187155,0.018346202330422865,0.017258043834503037,30,20,0.027247507343133564,0.08811982269818172,False,False,1.9225796936989038e-06,COMPLETE
819,0.5312125176191329,2025-03-03 10:39:24.820078,2025-03-03 10:41:16.651223,0 days 00:01:51.831145,0.22997277330041443,0.4052450644548435,8,0.019461342507280918,0.07753561928024967,0.035130738448650535,0.08783977847387264,0.05083218687211505,0.017881630071420202,0.003035078417745075,30,21,0.03045336253284391,0.096939502442823,False,False,1.1215820241614705e-06,COMPLETE
820,0.6726017594337463,2025-03-03 10:41:16.673315,2025-03-03 10:43:00.494939,0 days 00:01:43.821624,0.21082163720478866,0.4177983039161451,8,0.003943432378680674,0.07584322676873066,0.03165528419943386,0.08454413366116517,0.048891818788891685,0.008765170490628908,0.013009441734258914,29,20,0.029361194891517714,0.10599691965867976,False,False,1.252292559794749e-06,COMPLETE
821,0.5531894207000733,2025-03-03 10:43:00.516501,2025-03-03 10:44:52.218989,0 days 00:01:51.702488,0.23690604586994843,0.3891884878040211,8,0.05159150183554218,0.0803207734621853,0.028753111876771157,0.04509915524398673,0.029378486480956673,0.013853321886243917,0.003942071798423541,30,22,0.03103366221286661,0.10150681035983243,False,False,2.1199531785957422e-06,COMPLETE
822,0.8609406471252442,2025-03-03 10:44:52.252039,2025-03-03 10:46:33.015312,0 days 00:01:40.763273,0.20014671946548815,0.3995915493595916,8,0.002864785326654833,0.07660382549403526,0.03203037768055339,0.08907658883445806,0.026549079372102144,0.014854878105123325,0.005553650194576109,27,20,0.026610683514510625,0.09151695347312389,False,False,1.3946245803690507e-06,COMPLETE
823,0.6315706640481948,2025-03-03 10:46:33.036820,2025-03-03 10:48:12.132599,0 days 00:01:39.095779,0.200352770904703,0.3845720574145054,8,0.007555107274359223,0.08360981124871265,0.03223016687706441,0.08884459724130372,0.02703414743220469,0.011380017765422046,0.005779244007538614,27,20,0.025469755631186683,0.0873637335237281,False,False,1.7051930019815296e-06,COMPLETE
824,0.6605032533407211,2025-03-03 10:48:12.153960,2025-03-03 10:49:51.973338,0 days 00:01:39.819378,0.21875309380655353,0.3972888381916064,8,0.005689363732861493,0.07875348546504021,0.0300577961212739,0.08584608322977251,0.029137225654460017,0.013072589519135742,0.00906806362793767,27,21,0.023311297748394043,0.08615132189250128,False,False,1.7237591393348766e-06,COMPLETE
